0001.out;0;0.003663907;0.003785665;0.003626121;0.003432989;0.003385872;0.003579937;0.003602329;0.003538418;0.003668573;0.003397535;
0001.out;1;0.003618657;0.00351556;0.003383074;0.003400334;0.003853307;0.003631719;0.003378875;0.003435788;0.003392403;0.003416195;
0001.out;2;0.003713824;0.003455847;0.003363481;0.003544483;0.003402666;0.003376543;0.00343952;0.003367678;0.003388205;0.003362547;
0001.out;3;0.003536086;0.003389137;0.003466111;0.003561744;0.003592067;0.003502964;0.003561744;0.003605128;0.00352349;0.00358227;
0001.out;4;0.003595332;0.003602329;0.003573873;0.003550548;0.003609326;0.003606061;0.003576205;0.003370945;0.003525823;0.003579937;
0001.out;5;0.003612592;0.003604195;0.003520692;0.003542617;0.003639649;0.003590667;0.003586002;0.003481039;0.003572473;0.003371877;
0001.out;6;0.003650379;0.003621923;0.003548681;0.003592066;0.003585069;0.003559411;0.00362099;0.00356081;0.003592066;0.003619123;
0001.out;7;0.003602796;0.003614458;0.003532821;0.00359813;0.003414329;0.00336628;0.003612593;0.003540751;0.003367213;0.003367679;
0001.out;8;0.003527223;0.003372344;0.003380741;0.003388672;0.003395202;0.003380274;0.003663908;0.003390537;0.003340155;0.003460512;
0001.out;9;0.003613992;0.003408264;0.003444652;0.003430657;0.003428324;0.003423659;0.003495967;0.003554746;0.003701228;0.015577906;
0003.out;0;0.003824851;0.003660175;0.003739948;0.003564543;0.00353562;0.003756742;0.003625188;0.003567342;0.003737615;0.00361959;
0003.out;1;0.003906489;0.003812255;0.003709158;0.003829049;0.003823918;0.00382625;0.00374368;0.003792196;0.003762339;0.003812722;
0003.out;2;0.003809923;0.003721754;0.003804791;0.003804325;0.003774936;0.003792195;0.0037796;0.003760474;0.003703561;0.003812722;
0003.out;3;0.003810856;0.00380899;0.003784265;0.00369703;0.003841645;0.003783799;0.003809923;0.003822518;0.003783332;0.003757675;
0003.out;4;0.00385424;0.003774469;0.003789864;0.003774935;0.00380106;0.00370216;0.003850042;0.003763739;0.003844444;0.003746945;
0003.out;5;0.003833248;0.003815987;0.003825784;0.003834647;0.003743679;0.003787531;0.003712423;0.003828116;0.003713824;0.003808523;
0003.out;6;0.003828117;0.003669039;0.003753476;0.003812255;0.003776802;0.003783332;0.003752543;0.003811322;0.003708692;0.003867303;
0003.out;7;0.00383698;0.003739481;0.003828116;0.003587401;0.003803859;0.003603729;0.003782399;0.0035902;0.003767938;0.003818786;
0003.out;8;0.003829516;0.003760007;0.00358087;0.003591134;0.003596731;0.003585068;0.003561744;0.003592533;0.00378893;0.003690498;
0003.out;9;0.003857506;0.003774935;0.003794995;0.003793129;0.003817386;0.003799659;0.003773069;0.00381972;0.003559411;0.00362892;
0003.out;10;0.003718022;0.003585535;0.003607461;0.003604196;0.003549615;0.003603729;0.003636384;0.003608861;0.00373295;0.003802459;
0003.out;11;0.003838846;0.003832315;0.003757208;0.003784732;0.003816921;0.003782399;0.003767005;0.003820186;0.003753476;0.003803392;
0003.out;12;0.003843511;0.003741347;0.003797327;0.00376094;0.003801526;0.003733883;0.003810389;0.003749278;0.003568275;0.003608394;
0003.out;13;0.003816454;0.003558945;0.003843511;0.00357014;0.00357294;0.003618657;0.003596265;0.003629853;0.003631719;0.003621922;
0009.out;0;0.003126031;0.00306072;0.003037862;0.002803211;0.00303273;0.002831201;0.005695524;0.003037862;0.00288345;0.002879717;
0010.out;0;0.003050457;0.002986547;0.002929167;0.003116701;0.002979549;0.002981415;0.002985147;0.002939896;0.002928234;0.002954825;
0011.out;0;0.003027132;0.003028066;0.003205803;0.003045326;0.003041593;0.003083113;0.003008939;0.003019201;0.00301547;0.003253852;
0024.out;0;0.002785018;0.002951559;0.002769157;0.002755161;0.002828402;0.002941763;0.002762159;0.002752363;0.002790149;0.002945495;
0024.out;1;0.002982348;0.002778953;0.002861058;0.0029301;0.002906774;0.002931032;0.002932898;0.002894646;0.002907708;0.002951092;
0024.out;2;0.002951092;0.002987013;0.002979082;0.002949226;0.002849395;0.002914705;0.002933365;0.002922169;0.002951559;0.002919837;
0024.out;3;0.002979549;0.00295016;0.002965554;0.002965554;0.00294876;0.002948294;0.002772889;0.002964155;0.002841464;0.002799479;
0024.out;4;0.003002874;0.00293943;0.002912372;0.002911439;0.002933366;0.002966953;0.002927301;0.002927301;0.003000075;0.002991211;
0024.out;5;0.002957623;0.002983281;0.002947827;0.002945028;0.002940362;0.002947827;0.002941762;0.0029287;0.002944095;0.002971618;
0024.out;6;0.002953425;0.002765425;0.00294876;0.002779419;0.002753295;0.002757494;0.002939897;0.002776154;0.00275796;0.002752829;
0024.out;7;0.002897445;0.002764492;0.002747231;0.002792948;0.002938497;0.002764958;0.002763092;0.002816274;0.002968353;0.002922169;
0024.out;8;0.002982814;0.00296742;0.002929167;0.00291004;0.002969753;0.002932899;0.002926834;0.002900244;0.002929167;0.002926835;
0024.out;9;0.00295809;0.002910507;0.002913306;0.002908641;0.002917504;0.002904442;0.002917037;0.002918904;0.002904442;0.002924502;
0024.out;10;0.002968353;0.002908175;0.002922636;0.002942696;0.002921236;0.00291937;0.002906774;0.002961355;0.002894646;0.00293803;
0024.out;11;0.002981882;0.002924969;0.002924968;0.002908174;0.002974417;0.002924035;0.002928234;0.002926834;0.002963222;0.002942696;
0024.out;12;0.002959022;0.00294736;0.002823737;0.002778487;0.002873187;0.002932433;0.002814874;0.002762625;0.002795281;0.002876452;
0024.out;13;0.002903975;0.002764958;0.003015469;0.002777087;0.002757027;0.002755162;0.002918437;0.002761226;0.002756094;0.00275003;
0024.out;14;0.002984681;0.002788283;0.002780353;0.00280741;0.002920769;0.002956224;0.002971618;0.003013137;0.003001008;0.002817673;
0024.out;15;0.008348521;0.002986547;0.002756561;0.003041127;0.002961356;0.002972085;0.003001008;0.002989812;0.002765425;0.002965554;
0024.out;16;0.002985613;0.002965087;0.002948293;0.002945961;0.002952959;0.00293943;0.002956224;0.00295809;0.002969286;0.003013137;
0024.out;17;0.00299821;0.002861058;0.002980949;0.002961355;0.002966487;0.002987479;0.002945494;0.002765424;0.00295809;0.002869454;
0024.out;18;0.002953425;0.002914239;0.002964154;0.0029273;0.002857326;0.00297535;0.002962755;0.002957624;0.002963222;0.002771023;
0024.out;19;0.002962288;0.002981881;0.002959489;0.00297535;0.002959956;0.002970219;0.002943628;0.003015936;0.002963221;0.002951092;
0029.out;0;0.003403599;0.003475441;0.003358815;0.00343952;0.003485237;0.003453981;0.003454915;0.003353217;0.003466111;0.003471709;
0029.out;1;0.003421327;0.003497833;0.003211867;0.003255251;0.003414795;0.003453982;0.003211401;0.003301436;0.003240324;0.0032142;
0029.out;2;0.003511828;0.003228195;0.003230527;0.003212333;0.003378874;0.003232859;0.003181078;0.003310765;0.003225396;0.003228194;
0030.out;0;0.003311232;0.003519292;0.003348553;0.003341554;0.003547282;0.003533287;0.00347964;0.003738548;0.003464711;0.003510895;
0030.out;1;0.003546349;0.003571074;0.003417128;0.003590667;0.003587401;0.003501099;0.003494568;0.003324294;0.003312165;0.003350418;
0030.out;2;0.00338354;0.003335491;0.003417128;0.003518825;0.00333549;0.003457247;0.003540751;0.003307034;0.003303768;0.003522091;
0031.out;0;0.003432989;0.003724087;0.003687233;0.003649913;0.003668106;0.003697962;0.0036849;0.003697962;0.003724553;0.003729218;
0031.out;1;0.003685834;0.004300217;0.00561482;0.006630861;0.006707834;0.007008728;0.004670153;0.003810389;0.006450325;0.006521699;
0031.out;2;0.006553422;0.00656835;0.006493243;0.006670513;0.00632157;0.003650379;0.003659243;0.003654578;0.003726885;0.003654111;
0035.out;0;0.004061834;0.004113149;0.003999322;0.003948941;0.004086092;0.003994191;0.004077228;0.006998465;0.004011918;0.004068831;
0035.out;1;0.00422511;0.00751115;0.00403571;0.004017516;0.004242371;0.00402638;0.004066033;0.003997456;0.004044107;0.004099154;
