0001.out;0;0.009713973;0.00136312;0.001418633;0.001129402;0.001032836;0.001139199;0.001121938;0.00119238;9.81054E-4;9.63327E-4;
0001.out;1;9.74522E-4;9.82454E-4;8.85421E-4;9.37202E-4;8.99416E-4;9.24607E-4;8.8962E-4;8.93352E-4;8.74225E-4;0.001064092;
0001.out;2;9.60062E-4;9.48866E-4;8.82622E-4;0.00114573;0.001065025;0.001160191;0.001147595;0.001146196;0.001072955;7.4827E-4;
0001.out;3;9.93649E-4;0.001004379;8.25709E-4;7.37074E-4;6.3491E-4;0.001282414;8.23377E-4;7.77192E-4;8.79357E-4;8.17778E-4;
0001.out;4;6.69897E-4;5.14552E-4;5.07554E-4;5.03822E-4;7.92587E-4;7.35674E-4;4.83297E-4;5.09886E-4;7.52934E-4;6.39575E-4;
0001.out;5;6.2558E-4;5.33212E-4;5.1735E-4;5.49073E-4;5.34145E-4;5.98989E-4;5.40676E-4;4.98691E-4;4.82829E-4;4.27782E-4;
0001.out;6;7.74394E-4;6.59168E-4;7.55733E-4;6.93688E-4;8.00051E-4;6.65232E-4;5.01957E-4;5.00091E-4;4.74899E-4;4.76766E-4;
0001.out;7;5.98056E-4;6.07852E-4;6.09718E-4;4.46442E-4;4.31981E-4;4.87495E-4;3.77866E-4;4.26849E-4;4.10989E-4;4.77232E-4;
0001.out;8;6.2278E-4;5.82195E-4;6.05053E-4;6.27911E-4;5.85927E-4;5.74264E-4;5.99455E-4;5.47673E-4;4.2545E-4;4.46443E-4;
0001.out;9;4.74433E-4;3.58273E-4;3.71802E-4;4.57638E-4;4.37112E-4;3.78333E-4;4.69768E-4;5.66333E-4;5.2015E-4;5.64934E-4;
0002.out;0;0.001074355;8.70959E-4;8.71893E-4;8.16379E-4;8.07982E-4;8.23843E-4;7.0955E-4;6.69897E-4;7.45937E-4;6.95554E-4;
0002.out;1;6.82026E-4;7.42672E-4;7.18414E-4;6.89956E-4;7.73927E-4;7.20279E-4;7.89788E-4;6.64299E-4;6.45173E-4;4.96825E-4;
0002.out;2;4.76765E-4;4.21718E-4;4.11455E-4;4.18919E-4;4.30582E-4;4.76299E-4;7.52001E-4;4.6277E-4;4.80031E-4;4.61838E-4;
0002.out;3;6.79227E-4;5.49073E-4;5.12219E-4;5.27148E-4;5.19684E-4;5.90592E-4;5.1082E-4;4.94492E-4;5.00557E-4;5.29013E-4;
0002.out;4;8.42969E-4;5.35544E-4;5.39743E-4;4.89361E-4;4.95425E-4;5.23415E-4;4.90294E-4;5.23415E-4;4.87961E-4;7.83257E-4;
0002.out;5;8.48101E-4;7.6413E-4;7.85123E-4;7.87455E-4;8.23843E-4;8.04716E-4;7.90255E-4;8.94284E-4;7.53867E-4;7.50602E-4;
0002.out;6;7.562E-4;7.562E-4;7.86522E-4;7.4687E-4;7.47803E-4;7.33807E-4;7.55733E-4;7.40806E-4;7.58999E-4;8.56964E-4;
0002.out;7;0.001072954;3.91861E-4;4.24984E-4;3.71802E-4;3.76934E-4;3.47078E-4;3.47544E-4;3.68537E-4;3.5874E-4;3.77867E-4;
