0001.out;1.68405E-4;4.8049E-5;4.4317E-5;4.6183E-5;4.4317E-5;4.2451E-5;4.1519E-5;4.2451E-5;4.1519E-5;4.1519E-5;
0002.out;1.1989E-4;5.7379E-5;5.5047E-5;5.2714E-5;5.3181E-5;5.3181E-5;5.3181E-5;5.6913E-5;5.3181E-5;5.2714E-5;
0003.out;1.96862E-4;1.08228E-4;1.13825E-4;1.12426E-4;1.12892E-4;1.12426E-4;1.12426E-4;1.12426E-4;1.2922E-4;1.13825E-4;
0004.out;1.58143E-4;9.8898E-5;9.7032E-5;1.19424E-4;1.21289E-4;1.48346E-4;9.33E-5;9.2366E-5;9.2367E-5;9.2366E-5;
0005.out;3.43342E-4;2.73834E-4;2.74767E-4;2.8643E-4;2.80365E-4;2.76634E-4;2.83631E-4;2.743E-4;2.76633E-4;2.73367E-4;
0006.out;1.72604E-4;1.53478E-4;1.53012E-4;1.58143E-4;1.53012E-4;1.51146E-4;1.50679E-4;1.51146E-4;1.56277E-4;1.50678E-4;
0007.out;1.02629E-4;1.05428E-4;1.10094E-4;1.06828E-4;8.6302E-5;9.0034E-5;8.4903E-5;8.7235E-5;8.6302E-5;8.6302E-5;
0008.out;1.63741E-4;1.81934E-4;1.62808E-4;1.60942E-4;1.58143E-4;1.7307E-4;1.67006E-4;1.68406E-4;1.65141E-4;1.63274E-4;
0009.out;2.55174E-4;2.28117E-4;2.27185E-4;2.30916E-4;2.29517E-4;2.24852E-4;2.24386E-4;2.24852E-4;2.34648E-4;2.25785E-4;
0010.out;8.9568E-5;7.9771E-5;8.257E-5;7.8372E-5;7.8371E-5;8.3037E-5;8.2103E-5;8.2104E-5;9.5166E-5;8.5836E-5;
0011.out;2.16455E-4;1.99195E-4;1.99661E-4;2.01527E-4;1.98728E-4;2.01993E-4;1.98728E-4;1.99194E-4;1.99661E-4;1.98262E-4;
0012.out;3.50807E-4;3.68533E-4;3.56405E-4;3.67134E-4;3.7833E-4;3.72732E-4;3.89059E-4;3.89992E-4;3.62469E-4;3.52672E-4;
0013.out;9.8897E-5;8.397E-5;8.8635E-5;9.2833E-5;9.19E-5;0.00189958;1.04496E-4;8.1637E-5;8.7701E-5;8.3037E-5;
0014.out;1.31552E-4;1.24555E-4;1.24089E-4;1.24088E-4;1.23622E-4;1.35285E-4;1.24555E-4;1.25021E-4;1.24089E-4;1.26888E-4;
