clingo;
0001.out;5.364140189;5.693896678;6.437971023;5.19202203;5.582356901;6.057773757;5.56028565;5.72520518;6.098828002;5.482095799;
0002.out;1.545793228;1.822418143;1.617694601;3.04862934;1.519765553;1.670749201;2.10835122;1.479939615;3.096076559;1.500157912;
0003.out;0.36761098;0.431636828;0.415110914;0.436794033;0.465559621;0.43369971;0.391414828;0.344218122;0.335316754;0.320693244;
0006.out;2.169633556;3.05425305;2.182767051;3.684297418;1.968499764;3.544319074;2.087218576;3.60755653;2.030667526;3.550535243;
0008.out;5.490835756;6.658249685;5.634127214;5.335055511;5.3824934;5.44849676;6.047706128;5.415160363;5.955762797;5.491200096;
0009.out;5.87412548;6.429496974;6.195082298;5.758169773;5.75715466;5.701994725;5.569003215;5.75884947;6.667131461;6.536021362;
0010.out;6.477312264;6.266700971;7.239608267;6.137069224;6.660269183;6.139374222;5.928649568;6.476618572;5.933952789;6.621113144;
0011.out;6.39090214;6.362262975;5.969889014;5.320732897;5.070502327;5.946528812;5.663997951;4.476714205;8.31017264;6.43087316;
0012.out;3.501220142;4.992583515;4.868993465;4.941606725;4.641617874;4.805647314;4.628330433;4.632670322;4.710347485;4.813623138;
0014.out;27.97129599;29.031297306;30.159708677;29.390781782;27.767946304;22.83264625;27.081147489;27.954431861;26.757344061;21.972249526;
0017.out;2.396585562;4.792226919;4.757018907;4.902215569;4.423456676;4.480128083;4.806459965;4.551444927;4.499342463;4.57169961;
0018.out;0.928074834;1.10062171;2.131061582;1.020777168;1.186169734;0.99169669;1.02680487;1.333794084;0.962561164;1.018254313;
0020.out;38.658523989;42.154504356;40.095589528;38.734357995;39.02883463;39.202015952;39.109540806;43.130108513;40.013470778;42.461781403;
0023.out;4.105454694;4.532900448;7.062935161;5.665560274;5.914621784;6.044833862;6.106211365;6.411254789;6.632152502;5.774590724;
0025.out;21.885148976;19.948383633;18.620361606;22.895341629;23.371408792;21.35978537;19.92450701;18.145022656;23.193832533;23.082860026;
0026.out;26.720966522;26.691749825;25.334472382;22.860775993;23.118034916;19.019105216;22.93874612;23.101505269;23.069204979;23.467569788;
dlv;
dlv2;
0001.out;2.206448209;2.461120366;4.196325066;2.314060486;4.239948349;2.192114398;3.972586808;2.226101568;3.983547326;2.195530609;
0002.out;3.172288432;1.863192951;3.531909594;1.797261899;3.330304632;1.749596357;3.406115778;1.796510828;3.338054201;1.706682627;
0003.out;3.580402714;1.866095074;3.58107728;1.789968105;3.255391974;1.66167476;3.407783997;1.657048903;3.4139036;1.636237213;
0006.out;4.407956604;2.513593236;3.935376094;4.625516945;2.343608401;4.853881525;4.705309705;2.285788926;4.163650639;4.549235563;
0008.out;5.816684806;6.162369618;6.93719686;6.289347888;5.787546947;5.772364565;5.734755456;5.488933819;5.555946227;6.363944723;
0009.out;4.763251871;5.240465702;5.650438071;5.302779013;4.949910967;5.130880578;5.327894204;4.905611254;4.997353521;5.06715376;
0010.out;5.334914161;5.618515182;5.7521542;5.470613729;5.276926744;5.413415637;5.58929382;5.395641824;5.317182333;5.760564806;
0011.out;5.252819202;5.825904797;5.643421846;5.553402845;5.415799941;5.288766623;5.697552671;5.358127881;5.234085323;5.408703477;
0012.out;4.799362568;4.896194865;5.024467217;4.761815504;4.638153613;2.369016091;2.442474656;4.906995372;4.876553635;4.711746532;
0014.out;10.074349588;7.349930001;6.237448352;9.631134124;6.05330278;8.731679793;9.476332138;9.679232115;9.357070316;9.453608247;
0017.out;5.801621382;9.246172449;10.703444621;9.705392743;9.558605301;5.817803483;6.997196776;10.077644041;9.842061707;9.471370398;
0018.out;5.282136197;5.947791172;7.22378864;6.708219293;6.745229877;6.762544183;6.614649261;6.665404462;6.528199951;6.703608831;
0020.out;19.612199647;17.68467902;21.079882795;22.377513934;17.773929687;17.12498443;18.093455272;19.016734909;17.63429469;16.798313866;
0023.out;30.789558981;31.028014516;30.768268192;26.790153774;24.666490017;30.205351457;26.213727075;24.065575109;30.676906125;33.440248498;
0025.out;53.08970551;55.959897892;53.767414488;54.427122;53.215558571;54.564397886;54.568697655;54.925423691;54.084262338;53.58415201;
0026.out;12.555472259;14.051326202;15.429077119;14.773033066;16.444671891;17.058633059;14.596419673;14.785220491;15.720867623;16.792220854;
