spd;
0001.out;2.21122E-4;1.32486E-4;1.20824E-4;1.23157E-4;1.23623E-4;1.21757E-4;1.20358E-4;1.21291E-4;1.20824E-4;1.20357E-4;
0002.out;2.14124E-4;1.59543E-4;1.58144E-4;1.58611E-4;1.93598E-4;1.67008E-4;1.67008E-4;1.58611E-4;1.56744E-4;1.62343E-4;
0003.out;4.27316E-4;4.00259E-4;3.95128E-4;3.71802E-4;3.65737E-4;3.68537E-4;3.77866E-4;3.69936E-4;3.79266E-4;3.92328E-4;
0004.out;4.47842E-4;3.46145E-4;3.28417E-4;3.73202E-4;4.3618E-4;3.4941E-4;3.48943E-4;3.11157E-4;3.19087E-4;3.15355E-4;
0005.out;0.001057561;0.001020707;0.001084151;0.001009511;0.001014175;9.97848E-4;0.001032836;9.48399E-4;9.34871E-4;0.00100298;
0006.out;5.76597E-4;5.54205E-4;5.15018E-4;5.12219E-4;5.11752E-4;5.15019E-4;5.45807E-4;5.84527E-4;5.76597E-4;5.71932E-4;
0007.out;3.86264E-4;3.13023E-4;3.05559E-4;3.19554E-4;0.001965374;3.16289E-4;2.9343E-4;2.91564E-4;2.93896E-4;3.59206E-4;
0008.out;5.57004E-4;5.22949E-4;5.16885E-4;5.26214E-4;5.14085E-4;5.14552E-4;5.32279E-4;5.12219E-4;5.0942E-4;5.19683E-4;
0009.out;7.93054E-4;7.07683E-4;7.03018E-4;6.615E-4;6.72229E-4;7.04885E-4;7.24478E-4;7.24011E-4;7.3474E-4;7.03019E-4;
0010.out;3.5874E-4;2.39783E-4;2.37449E-4;2.44447E-4;2.20655E-4;2.20189E-4;2.23455E-4;2.23455E-4;2.20189E-4;3.46611E-4;
0011.out;6.76895E-4;6.36775E-4;6.34909E-4;5.8546E-4;6.23713E-4;6.51237E-4;6.71297E-4;6.50304E-4;5.95723E-4;5.91058E-4;
0012.out;0.001151327;0.001123337;0.00110561;0.001109808;0.001123337;0.001100478;0.001123337;0.001123804;0.001127069;0.001164856;
0013.out;3.03692E-4;2.72904E-4;2.75237E-4;2.5471E-4;2.52844E-4;2.56109E-4;2.53311E-4;2.94829E-4;2.68705E-4;2.76635E-4;
0014.out;5.06155E-4;5.0149E-4;4.93559E-4;4.72566E-4;4.57638E-4;4.43644E-4;4.24517E-4;4.50641E-4;4.5344E-4;4.33847E-4;
0015.out;2.14125E-4;1.66075E-4;9.9831E-5;6.7642E-5;6.671E-5;6.9975E-5;6.2978E-5;5.8779E-5;5.878E-5;5.9246E-5;
0016.out;0.002732303;0.001059893;0.001017907;5.36011E-4;5.8686E-4;9.0688E-4;8.34106E-4;4.81897E-4;8.05649E-4;8.02384E-4;
0017.out;5.68666E-4;4.92626E-4;4.8143E-4;5.23882E-4;5.34612E-4;5.24348E-4;5.05222E-4;5.06622E-4;5.23416E-4;5.08021E-4;
0018.out;9.48865E-4;9.34404E-4;9.33938E-4;9.07813E-4;9.13411E-4;9.05947E-4;9.02215E-4;9.12012E-4;8.46701E-4;9.15277E-4;
0019.out;5.16418E-4;4.91693E-4;4.86095E-4;5.0149E-4;4.94493E-4;4.93093E-4;4.54373E-4;4.78631E-4;5.16418E-4;5.02423E-4;
0020.out;0.00124696;0.001130802;0.001214772;0.001128468;0.001134533;0.001128002;0.003173147;0.001230632;0.001207308;0.001144796;
0021.out;5.07088E-4;4.80964E-4;4.65103E-4;4.46442E-4;4.56705E-4;4.84229E-4;4.56239E-4;4.47375E-4;4.50175E-4;4.48309E-4;
0022.out;1.2269E-4;5.3181E-5;4.2451E-5;4.1985E-5;4.1518E-5;4.1052E-5;4.1052E-5;4.1053E-5;4.0586E-5;4.1519E-5;

OLDspd;
0001.out;1.16626E-4;1.0403E-4;9.7499E-5;1.09161E-4;1.06363E-4;1.0263E-4;1.02631E-4;1.00765E-4;1.02164E-4;1.02631E-4;
0002.out;1.49747E-4;1.50214E-4;2.0946E-4;2.12258E-4;2.00129E-4;2.14124E-4;2.15991E-4;2.05261E-4;2.00129E-4;1.41816E-4;
0003.out;3.31683E-4;3.18621E-4;3.13489E-4;3.24219E-4;3.13956E-4;3.09757E-4;3.13489E-4;3.12089E-4;3.32616E-4;3.19554E-4;
0004.out;2.99028E-4;2.69172E-4;2.70105E-4;2.97629E-4;2.95296E-4;2.72437E-4;2.62174E-4;2.7337E-4;2.6544E-4;2.63107E-4;
0005.out;8.28041E-4;7.93054E-4;7.91654E-4;7.90721E-4;7.89788E-4;7.95386E-4;7.90255E-4;7.86056E-4;7.8419E-4;8.09848E-4;
0006.out;4.66035E-4;4.39911E-4;4.34314E-4;4.34779E-4;4.32447E-4;4.5344E-4;4.3618E-4;6.55902E-4;4.44577E-4;4.5484E-4;
0007.out;2.79901E-4;2.54243E-4;2.61708E-4;2.47712E-4;2.49578E-4;2.49578E-4;2.49579E-4;2.48179E-4;2.47713E-4;2.49579E-4;
0008.out;4.22651E-4;4.02591E-4;4.17053E-4;4.22184E-4;4.01658E-4;4.54373E-4;4.39911E-4;4.33847E-4;3.97926E-4;3.96993E-4;
0009.out;5.97123E-4;5.77529E-4;5.77063E-4;5.75198E-4;5.87326E-4;5.77997E-4;8.77024E-4;5.8546E-4;5.77996E-4;5.69599E-4;
0010.out;3.18155E-4;1.95931E-4;1.88933E-4;1.96398E-4;1.95931E-4;1.96864E-4;1.96864E-4;1.96397E-4;2.08059E-4;1.95931E-4;
0011.out;5.2948E-4;4.98691E-4;4.98224E-4;4.95425E-4;5.02889E-4;4.96825E-4;5.31813E-4;4.94026E-4;5.13619E-4;4.98691E-4;
0012.out;9.20408E-4;9.10145E-4;8.9895E-4;9.03615E-4;8.94751E-4;8.93351E-4;8.91485E-4;8.96617E-4;9.26473E-4;8.96151E-4;
0013.out;2.42581E-4;2.30918E-4;2.14124E-4;2.11792E-4;2.12725E-4;2.12259E-4;2.15524E-4;2.10859E-4;2.10859E-4;2.10859E-4;
0014.out;3.83465E-4;3.68537E-4;3.58741E-4;3.54075E-4;3.55942E-4;3.56874E-4;3.58274E-4;3.55008E-4;3.69004E-4;3.56408E-4;
0015.out;1.99663E-4;5.7846E-5;5.5047E-5;5.5514E-5;5.5047E-5;5.4581E-5;5.5048E-5;5.4581E-5;5.4581E-5;5.5047E-5;
0016.out;2.81301E-4;2.62175E-4;2.71505E-4;2.58442E-4;2.61708E-4;2.61708E-4;2.60308E-4;2.75702E-4;2.65906E-4;2.63574E-4;
0017.out;4.06323E-4;3.88129E-4;3.92795E-4;3.79733E-4;3.78333E-4;3.79266E-4;3.79732E-4;3.788E-4;3.774E-4;3.97926E-4;
0018.out;7.55267E-4;7.45471E-4;7.38007E-4;7.38472E-4;7.35207E-4;7.34741E-4;7.38006E-4;7.36607E-4;7.42204E-4;7.25411E-4;
0019.out;4.10522E-4;3.9466E-4;3.94661E-4;3.95594E-4;3.93728E-4;3.94195E-4;3.93261E-4;4.15187E-4;3.9746E-4;3.83464E-4;
0020.out;9.94116E-4;9.67526E-4;9.65193E-4;9.61461E-4;9.62394E-4;9.81987E-4;9.61461E-4;9.60062E-4;0.001454087;9.74523E-4;
0021.out;6.09251E-4;4.02592E-4;3.95594E-4;3.81599E-4;3.81599E-4;4.19852E-4;4.05391E-4;3.91396E-4;3.91862E-4;3.91395E-4;
0022.out;4.7583E-5;3.3122E-5;3.3588E-5;3.2655E-5;3.2188E-5;3.2655E-5;3.7321E-5;3.8254E-5;3.6854E-5;3.6387E-5;
